id,hotelid,hotelname,address,city,country,zipcode,propertytype,starrating,latitude,longitude,Source,url,curr
80519,94204,Hotel Continental Palma,"Industria, 10",Palma de Mallorca,Spain,7013,Hotels,4,39.57376361,2.63980865,2,http://www.booking.com/hotel/es/continental-palma.en-gb.html,EUR
80520,942054,Hotel Select,"strada Libertatii, nr.36",Baile Olanesti,Romania,245300,Hotels,3,45.20220184,24.24041939,5,https://www.agoda.com/en-gb/hotel-select/hotel/baile-olanesti-ro.html,EUR
80521,94206,Hotel Real De Toledo,"Real Del Arrabal, 4",Toledo,Spain,45003,Hotels,3,39.86129192,-4.02485713,2,http://www.booking.com/hotel/es/real-de-toledo.en-gb.html,EUR
80522,94207,Hotel El Tope,"Calzada Martianez, 2",Puerto de la Cruz,Spain,38400,Hotels,4,28.41464453,-16.54364794,2,http://www.booking.com/hotel/es/gran-el-tope.en-gb.html,EUR
80523,94208,Hotel Elegance Miramar,"Parque Taoro, 23",Puerto de la Cruz,Spain,38400,Hotels,3,28.41171924,-16.54743791,2,http://www.booking.com/hotel/es/miramar.en-gb.html,EUR
80524,94209,Hotel Triskel,"De las Afueras, 9",Sos del Rey Catolico,Spain,50680,Hotels,3,42.4926809,-1.21415555,2,http://www.booking.com/hotel/es/husa-triskel.en-gb.html,EUR
80525,94216,Hotel Torre de Sila,"Carretera Madrid-Coruna, Km 182",Tordesillas,Spain,47100,Hotels,3,41.5021977,-5.00472307,2,http://www.booking.com/hotel/es/torre-de-sila.en-gb.html,EUR
80526,94219,Hotel Torre Marti,Ramon Llull 11,Sant Julia de Vilatorta,Spain,8504,Hotels,3,41.92879475,2.32233167,2,http://www.booking.com/hotel/es/torre-marti.en-gb.html,EUR
80527,94220,Platjador,"Passeig de la Ribera, 35-36",Sitges,Spain,8870,Hotels,3,41.23508314,1.8077901,2,http://www.booking.com/hotel/es/platjador.en-gb.html,EUR
80528,94222,THB Sur Mallorca,"Plaza Cristobal Colon, s/n",Colonia Sant Jordi,Spain,7638,Hotels,4,39.31837941,2.98599601,2,http://www.booking.com/hotel/es/thb-sur-mallorca.en-gb.html,EUR
80529,94223,THB Guya Playa,"Secret, S/N",Cala Ratjada,Spain,7590,Hotels,4,39.71929613,3.45992893,2,http://www.booking.com/hotel/es/thb-guya-playa.en-gb.html,EUR
80530,94224,Hotel Aran La Abuela,"Avenida Castiero, 5",Vielha,Spain,25530,Hotels,3,42.70228186,0.7946822,2,http://www.booking.com/hotel/es/aran-la-abuela.en-gb.html,EUR
80531,94226,AR Diamante Beach Spa Hotel,"Avenida Juan Carlos I, 48",Calpe,Spain,3710,Hotels,4,38.65034997,0.07333159,2,http://www.booking.com/hotel/es/diamante-beach.en-gb.html,EUR
80532,94228,AR Roca Esmeralda & Spa Hotel,"Ponent,1",Calpe,Spain,3700,Hotels,3,38.64969641,0.0749141,2,http://www.booking.com/hotel/es/roca-esmeralda-spa.en-gb.html,EUR
80533,94230,Hotel Cal Sastre,Placeta dels balls 6-9,Santa Pau,Spain,17811,Hotels,4,42.14481098,2.57148721,2,http://www.booking.com/hotel/es/cal-sastre.en-gb.html,EUR
80534,94231,Hotel Begona,"Avenida de la Costa, 44",Gijon,Spain,33205,Hotels,3,43.53699843,-5.66065997,2,http://www.booking.com/hotel/es/begona.en-gb.html,EUR
80535,942314,Hotel Forum,Costinesti,Costinesti,Romania,907090,Hotels,3,43.94150162,28.63742065,5,https://www.agoda.com/en-gb/hotel-forum/hotel/costinesti-ro.html,EUR
80536,94232,El Rodat Hotel Village Spa,"La Murciana, 9",Javea,Spain,3730,Hotels,4,38.75994814,0.19755274,2,http://www.booking.com/hotel/es/el-rodat.en-gb.html,EUR
80537,94233,Hotel Alahuar,El Tossal s/n,Benimaurell,Spain,3503,Hotels,4,38.77539445,-0.12956142,2,http://www.booking.com/hotel/es/alahuar.en-gb.html,EUR
80538,94234,Helios Benidorm,"Avenida Filipinas, 12",Benidorm,Spain,3503,Hotels,3,38.53917825,-0.11364251,2,http://www.booking.com/hotel/es/helios-benidorm.en-gb.html,EUR
80539,94235,Grupotel Montecarlo,"Jovellanes, 2",Can Picafort,Spain,7458,Hotels,4,39.76789832,3.14675689,2,http://www.booking.com/hotel/es/grupotel-montecarlo.en-gb.html,EUR
80540,94236,B&B Hotel Madrid Aeropuerto T1 T2 T3,"Lola Flores, 2",Madrid,Spain,28022,Hotels,3,40.44714301,-3.54347706,2,http://www.booking.com/hotel/es/b-amp-b-madrid-airport.en-gb.html,EUR
80541,94242,Vera Playa Club Hotel,"Carretera Garrucha-Villaricos, s/n",Vera,Spain,4620,Hotels,4,37.22749439,-1.80119187,2,http://www.booking.com/hotel/es/vera-playa-club.en-gb.html,EUR
80542,94243,Diverhotel Odyssey Aguadulce,"Ctra. Nacional 340 - Bahia de El Palmer, s/n",Aguadulce,Spain,4720,Hotels,4,36.8206955,-2.53242105,2,http://www.booking.com/hotel/es/playa-tropical.en-gb.html,EUR
80543,94245,Diverhotel Nautilus Roquetas,"Sierra Nevada, 41",Roquetas de Mar,Spain,4740,Hotels,4,36.72777716,-2.62433767,2,http://www.booking.com/hotel/es/playazul.en-gb.html,EUR
80544,94247,Hotel Medes II,"Guillem de Montgri, 38",LEstartit,Spain,17258,Hotels,3,42.05332177,3.19629259,2,http://www.booking.com/hotel/es/medes-ii.en-gb.html,EUR
80545,9425,Britannia Adelphi Hotel,Ranelagh Place,Liverpool,United Kingdom,,Hotels,3,53.40548979,-2.97768116,5,https://www.agoda.com/en-gb/britannia-adelphi-hotel/hotel/liverpool-gb.html,GBP
80546,94250,El Hotelet de la Racona,"Cami Ample, 19, Les Rotes",Denia,Spain,3700,Hotels,3,38.83155098,0.14033318,2,http://www.booking.com/hotel/es/la-racona.en-gb.html,EUR
80547,94253,Ilunion Islantilla,"Avenida Islantilla, s/n",Islantilla,Spain,21449,Hotels,4,37.20625205,-7.23511934,2,http://www.booking.com/hotel/es/confortel-islantilla.en-gb.html,EUR
80548,94254,THB Los Molinos Adults Only,"Ramon Muntaner, 60",Ibiza Town,Spain,7800,Hotels,4,38.90440521,1.42862499,2,http://www.booking.com/hotel/es/thb-los-molinos.en-gb.html,EUR
80549,94255,Torre Hogar,"Avenida Constitucion, 96",Torrejon de Ardoz,Spain,28850,Hotels,4,40.45721341,-3.47236902,2,http://www.booking.com/hotel/es/torre-hogar.en-gb.html,EUR
80550,94257,Servatur Puerto Azul Amadores,"Avenida La Cornisa, 13",Puerto Rico,Spain,35130,Hotels,3,27.78718344,-15.71717888,2,http://www.booking.com/hotel/es/puerto-azul-amadores.en-gb.html,EUR
80551,94258,Hotel Isla de La Garena,"Galileo Galilei, 18",Alcala de Henares,Spain,28806,Hotels,4,40.48405362,-3.40267181,2,http://www.booking.com/hotel/es/isla-de-la-garena.en-gb.html,EUR
80552,94260,Hotel Hispania,"Avenida Cesar Augusto, 95-103",Zaragoza,Spain,50004,Hotels,2,41.6563479,-0.88304356,2,http://www.booking.com/hotel/es/hispania.en-gb.html,EUR
80553,94261,Hotel Villamadrid,"Xaudaro, 2",Madrid,Spain,28034,Hotels,4,40.48963906,-3.68772089,2,http://www.booking.com/hotel/es/villamadrid.en-gb.html,EUR
80554,94265,Velada Merida,"Avenida Reina Sofia, s/n",Merida,Spain,6800,Hotels,4,38.91398727,-6.33236155,2,http://www.booking.com/hotel/es/velada-merida.en-gb.html,EUR
80555,94266,Hotel Ciudad de Alcaniz,Avenida De Zaragoza S/N,Alcaniz,Spain,44600,Hotels,4,41.05277058,-0.15369058,2,http://www.booking.com/hotel/es/calpe.en-gb.html,EUR
80556,94268,Hotel Asset Torrejon,"Avenida de la Constitucion, 32",Torrejon de Ardoz,Spain,28850,Hotels,4,40.45568274,-3.47929984,2,http://www.booking.com/hotel/es/asset-torrejon-4.en-gb.html,EUR
80557,94269,Mar i Vent,"Major, 49",Banyalbufar,Spain,7191,Hotels,3,39.68812989,2.5158973,2,http://www.booking.com/hotel/es/marivent.en-gb.html,EUR
80558,9427,Royal Albion Hotel,35 Old Steine,Brighton and Hove,United Kingdom,,Hotels,3,50.8197937,-0.137344003,5,https://www.agoda.com/en-gb/royal-albion-hotel/hotel/brighton-and-hove-gb.html,GBP
80559,942705,Walsemaweer,"Klinkenborgerweg 6, Kantens",Middelstum,Netherlands,,Hotels,4,53.37680741,6.660688915,5,https://www.agoda.com/en-au/walsemaweer/hotel/middelstum-nl.html,EUR
80560,94271,Arenas Resort Giverola,Cala de Giverola,Tossa de Mar,Spain,17320,Resorts,3,41.73685524,2.95004368,2,http://www.booking.com/hotel/es/club-giverola.en-gb.html,EUR
80561,94275,Hotel Martin,"Espino, 10",Toledo,Spain,45003,Hotels,2,39.86439352,-4.02251557,2,http://www.booking.com/hotel/es/martin.en-gb.html,EUR
80562,94276,Cases de Ca's Garriguer,"Carretera MA10 km. 72,800",Valldemossa,Spain,7170,Hotels,4,39.70786347,2.59043455,2,http://www.booking.com/hotel/es/cases-de-ca-s-garriguer.en-gb.html,EUR
80563,94278,Elba Carlota Beach & Convention Resort,Avenida de las Marismas 3 (Urbanizacion Fuerteventura Golf Resort),Caleta De Fuste,Spain,35610,Resorts,4,28.38814409,-13.8644886,2,http://www.booking.com/hotel/es/elba-carlota.en-gb.html,EUR
80564,94282,THB Naeco Ibiza - Adults Only,"Mostoles, s/n",San Antonio Bay,Spain,7800,Hotels,4,38.96837658,1.30264968,2,http://www.booking.com/hotel/es/thb-ibiza-mar.en-gb.html,EUR
80565,94287,THB Felip - Adults Only,"Burdils, 41",Porto Cristo,Spain,7680,Hotels,4,39.54125138,3.33494604,2,http://www.booking.com/hotel/es/thb-felip.en-gb.html,EUR
80566,94288,Hotel Bendinat,"Andres Ferret Sobral, 1",Portals Nous,Spain,7181,Hotels,4,39.53209798,2.579813,2,http://www.booking.com/hotel/es/bendinat.en-gb.html,EUR
80567,94293,Hotel Pamplona Plaza,"Avenida Marcelo Celayeta, 35",Pamplona,Spain,31014,Hotels,3,42.82590753,-1.65528238,2,http://www.booking.com/hotel/es/pamplona-plaza.en-gb.html,EUR
80568,94294,Hotel La Joyosa Guarda,"Rua de Medios, 21",Olite,Spain,31390,Hotels,3,42.48038987,-1.65155411,2,http://www.booking.com/hotel/es/la-joyosa-guarda.en-gb.html,EUR
80569,942942,Complex Europa L.G,"Strada Strandului , Nr.61, Ploiesti - Prahova",Ploiesti,Romania,100189,Motels,2,44.95788956,26.05261993,5,https://www.agoda.com/en-gb/complex-europa-l-g/hotel/ploiesti-ro.html,EUR
80570,94296,Hotel Dona Manuela,"Paseo del Carmen, s/n",Daimiel,Spain,13250,Hotels,3,39.07224493,-3.6077857,2,http://www.booking.com/hotel/es/dona-manuela.en-gb.html,EUR
80571,94300,Hotel Hidalgo,"La Serna, 54",Esquivias,Spain,45221,Hotels,4,40.09869843,-3.76247138,2,http://www.booking.com/hotel/es/hidalgo.en-gb.html,EUR
80572,94303,Hotel Voar,Rotonda Voar S/N,Ribadeo,Spain,27700,Hotels,3,43.53983818,-7.05586731,2,http://www.booking.com/hotel/es/hotelvoar.en-gb.html,EUR
80573,94304,Hotel THB Flora,"Reina Sofia, 25",Puerto del Carmen,Spain,35510,Hotels,3,28.92493912,-13.67466599,2,http://www.booking.com/hotel/es/thb-flora.en-gb.html,EUR
80611,94377,Aparthotel Cap De Mar,Paseo Maritimo 5,Cala Bona,Spain,7559,Hotels,4,39.61079846,3.38976234,2,http://www.booking.com/hotel/es/aparthotel-cap-de-mar.en-gb.html,EUR
80574,94306,Hotel Gala,"Avenida Arquitecto Gomez Cuesta, 3",Playa de las Americas,Spain,38660,Hotels,4,28.06629542,-16.73014462,2,http://www.booking.com/hotel/es/gala-playa-de-las-americas.en-gb.html,EUR
80575,94308,Hotel Rural Real de Laroles,"Real , 46",Laroles,Spain,18493,Hotels,2,37.00755202,-3.01336259,2,http://www.booking.com/hotel/es/casa-real-de-laroles.en-gb.html,EUR
80576,94309,MS Aguamarina Suites,"El Bajondillo, 57",Torremolinos,Spain,29620,Hotels,4,36.62568645,-4.49522674,2,http://www.booking.com/hotel/es/ms-aguamarina.en-gb.html,EUR
80577,94313,Don Pio,"Avenida Pio XII, 25",Madrid,Spain,28016,Hotels,4,40.46281026,-3.67627859,2,http://www.booking.com/hotel/es/don-pio.en-gb.html,EUR
80578,94316,Hotel Princesa Playa,Avinguda Son Xoriguer s/n,Son Xoriguer,Spain,7760,Resorts,4,39.92872345,3.84670615,2,http://www.booking.com/hotel/es/apartamentos-princesa-playa.en-gb.html,EUR
80579,94320,Hotel HC*** Mollet Barcelona,"Can Flequer, 30",Mollet del Valles,Spain,8100,Hotels,3,41.54512331,2.2196158,2,http://www.booking.com/hotel/es/catalan-mollet-del-valles.en-gb.html,EUR
80580,94321,Hotel 54 Barceloneta,"Passeig Joan de Borbo, 54",Barcelona,Spain,8003,Hotels,3,41.37703097,2.18876906,2,http://www.booking.com/hotel/es/54-barceloneta.en-gb.html,EUR
80581,94326,THB El Cid - Adults Only,Vaixell 2,Can Pastilla,Spain,7610,Resorts,4,39.53470656,2.72202531,2,http://www.booking.com/hotel/es/thb-el-cid.en-gb.html,EUR
80582,94328,THB Maria Isabel - Adults Only,"Villa Garcia de Arosa, 19",Playa de Palma,Spain,7610,Hotels,4,39.5236013,2.74203569,2,http://www.booking.com/hotel/es/thb-maria-isabel.en-gb.html,EUR
80583,94329,Estival Centurion Playa,"Diputacion, 70",Cambrils,Spain,43850,Hotels,4,41.06762337,1.09182,2,http://www.booking.com/hotel/es/hesperia-centurion.en-gb.html,EUR
80584,9433,Quality Hotel Hampstead,5 Frognal,London,United Kingdom,,Hotels,3,51.54982758,-0.180757001,5,https://www.agoda.com/en-gb/quality-hotel-hampstead/hotel/london-gb.html,GBP
80585,94333,Hotel Blanca de Navarra,"Avenida Pio XII, 43",Pamplona,Spain,31008,Hotels,4,42.80663194,-1.66090965,2,http://www.booking.com/hotel/es/blanca-de-navarra.en-gb.html,EUR
80586,94335,Hotel Mendez Nunez,"Rua da Raina, 1",Lugo,Spain,27001,Hotels,4,43.01047919,-7.55592227,2,http://www.booking.com/hotel/es/mendez-nunez.en-gb.html,EUR
80587,94336,Marconfort Griego Hotel ALL INCLUSIVE,"Avenida de Sorolla, 7",Torremolinos,Spain,29620,Hotels,4,36.62499331,-4.50308427,2,http://www.booking.com/hotel/es/griego-mar.en-gb.html,EUR
80588,94338,Hotel Herbeira,Cordobelas S/N,Cedeira,Spain,15350,Hotels,3,43.64935548,-8.04481387,2,http://www.booking.com/hotel/es/herbeira.en-gb.html,EUR
80589,94340,Hotel Balneario La Hermida,Ctra.La Hermida-Potes S/N,La Hermida,Spain,39580,Hotels,4,43.25184527,-4.60728407,2,http://www.booking.com/hotel/es/balneario-la-hermida.en-gb.html,EUR
80590,94345,Atrium Hotel,Avda. Antonio Segado Del Olmo 20,Bolnuevo,Spain,30877,Hotels,3,37.56465084,-1.30338222,2,http://www.booking.com/hotel/es/atrium.en-gb.html,EUR
80591,94348,azuLine Hotel - Apartamento Rosamar,"Huelva, 14-18 - Cala de Bou",San Antonio Bay,Spain,7839,Hotels,3,38.96960278,1.28948808,2,http://www.booking.com/hotel/es/aparthotel-rosamar.en-gb.html,EUR
80592,94351,Hotel Rialto,"Ferran, 42",Barcelona,Spain,8002,Hotels,3,41.38210671,2.17643023,2,http://www.booking.com/hotel/es/rialto.en-gb.html,EUR
80593,94352,Petit Palace Museum,"Diputacion, 250",Barcelona,Spain,8007,Hotels,4,41.38897403,2.16528364,2,http://www.booking.com/hotel/es/petit-palace-museum.en-gb.html,EUR
80594,94353,Ilunion Calas de Conil,"Avenida de Europa, s/n",Conil de la Frontera,Spain,11140,Hotels,4,36.31069878,-6.15070224,2,http://www.booking.com/hotel/es/confortel-calas-de-conil.en-gb.html,EUR
80595,94355,Hotel Llibrada,Avda Francia,Benasque,Spain,22440,Hotels,2,42.60311744,0.52159175,2,http://www.booking.com/hotel/es/llibrada.en-gb.html,EUR
80596,94358,Puerto Antilla Grand Hotel,"Avenida de Islantilla, s/n",Islantilla,Spain,21449,Hotels,4,37.20683632,-7.23066553,2,http://www.booking.com/hotel/es/puerto-antilla-grand.en-gb.html,EUR
80597,94359,Hacienda Posada de Vallina,"Corregidor Luis de la Cerda, 83",Cordoba,Spain,14003,Hotels,3,37.8782345,-4.77909297,2,http://www.booking.com/hotel/es/hacienda-posada-de-vallina.en-gb.html,EUR
80598,94360,Hotel Albret,"Ermitagana, 3",Pamplona,Spain,31008,Hotels,4,42.80974296,-1.66922584,2,http://www.booking.com/hotel/es/albret-pamplona.en-gb.html,EUR
80599,94361,Nuevo Torreluz,"Plaza Flores, 10",Almeria,Spain,4001,Hotels,4,36.84078289,-2.46530429,2,http://www.booking.com/hotel/es/torreluz-iii.en-gb.html,EUR
80600,94362,Hotel Puerta Nazari,"Carretera A-348, Km. 15,900",Orgiva,Spain,18400,Hotels,2,36.90118192,-3.42896417,2,http://www.booking.com/hotel/es/puerta-nazari.en-gb.html,EUR
80601,94363,Hotel Trias,"Passeig del Mar, s/n",Palamos,Spain,17230,Hotels,4,41.84788723,3.12655747,2,http://www.booking.com/hotel/es/trias.en-gb.html,EUR
80602,943641,Hotel het Rietershuijs,Kalenbergerpad 7,Blokzijl,Netherlands,,Hotels,3,52.77677155,5.955269814,5,https://www.agoda.com/en-gb/hotel-het-rietershuijs/hotel/blokzijl-nl.html,EUR
80603,94365,Hotel Binibona Parc Natural,Finca Binibona S/N,Binibona,Spain,,Hotels,4,39.78383516,2.92037845,2,http://www.booking.com/hotel/es/finca-binibona-parc-natural.en-gb.html,EUR
80604,94367,Hotel Albellons Parc Natural,"Finca Albellons, s/n",Binibona,Spain,,Hotels,4,39.79241326,2.9136622,2,http://www.booking.com/hotel/es/finca-albellons-parc-natural.en-gb.html,EUR
80605,943693,Hotel Cicerone,"55/c, Cicerone Street",Rome,Italy,193,Hotels,4,41.90694046,12.46912289,5,https://www.agoda.com/en-gb/hotel-cicerone/hotel/rome-it.html,EUR
80606,94371,Vilana Hotel,"Vilana, 7",Barcelona,Spain,8017,Hotels,4,41.4048139,2.12886997,2,http://www.booking.com/hotel/es/turo-de-vilana.en-gb.html,EUR
80607,94372,PortAventura(r) Hotel PortAventura - Includes PortAventura Park Tickets,"Avenida Alcalde Pere Molas, Km 2",Salou,Spain,43480,Hotels,4,41.08283379,1.15376283,2,http://www.booking.com/hotel/es/portaventura-portaventura.en-gb.html,EUR
80608,94373,PortAventura(r) Hotel Caribe - Includes PortAventura Park Tickets,"Rambla del Parc, s/n",Salou,Spain,43840,Hotels,4,41.08284481,1.14615083,2,http://www.booking.com/hotel/es/portaventura-caribe.en-gb.html,EUR
80609,94374,PortAventura(r) Hotel El Paso - Includes PortAventura Park Tickets,"Rambla del Parc, s/n",Salou,Spain,43840,Hotels,4,41.08672543,1.1478889,2,http://www.booking.com/hotel/es/portaventura-el-paso.en-gb.html,EUR
80610,94375,Barcelo Teguise Beach - Adults Only,"Paseo Maritimo, s/n",Costa Teguise,Spain,35508,Hotels,4,28.99549142,-13.48876208,2,http://www.booking.com/hotel/es/barcelo-teguise-beach-adults-only.en-gb.html,EUR
80612,94378,Occidental Playa de Palma,"Fra Joan Llabres, 16",Playa de Palma,Spain,7600,Hotels,4,39.51641222,2.74959326,2,http://www.booking.com/hotel/es/barcelo-pueblo-park.en-gb.html,EUR
80613,94379,Occidental Menorca,"Mestral, s/n",Punta Prima,Spain,7710,Hotels,4,39.81525069,4.27653283,2,http://www.booking.com/hotel/es/barcelo-pueblo-menorca.en-gb.html,EUR
80614,94380,Occidental Jandia Playa,"Sancho Panza, s/n",Morro del Jable,Spain,35625,Hotels,4,28.05473065,-14.32329655,2,http://www.booking.com/hotel/es/barcelo-jandia-playa.en-gb.html,EUR
80615,94381,Hotel Ilunion Las Lomas,"Avenida Reina Sofia, 78",Merida,Spain,6800,Hotels,4,38.92883472,-6.31803989,2,http://www.booking.com/hotel/es/las-lomas.en-gb.html,EUR
80616,94382,Brasilia,"Avenida del Faro, 17",Chipiona,Spain,11550,Hotels,3,36.73812752,-6.43975049,2,https://www.booking.com/hotel/es/brasilia.en-gb.html,EUR
80617,94384,Hotel Best Sabinal,"Avenida de las Gaviotas, s/n (Urbanizacion Roquetas)",Roquetas de Mar,Spain,4740,Hotels,4,36.7311006,-2.61828125,2,http://www.booking.com/hotel/es/best-sabinal.en-gb.html,EUR
80618,94385,Rosa Nautica,"Paseo Maritimo, 2-4",Malgrat de Mar,Spain,8380,Hotels,3,41.64047928,2.73795605,2,http://www.booking.com/hotel/es/rosa-nautica.en-gb.html,EUR
80619,94386,Hotel Embajador,Calle Calzada de Castro 4,Almeria,Spain,4006,Hotels,2,36.83771,-2.45528087,2,http://www.booking.com/hotel/es/hotel-embajador.en-gb.html,EUR
80620,94388,Hotel Playa Langosteira,Lugar de Escaselas S/N,Finisterre,Spain,15155,Hotels,3,42.92213053,-9.26436067,2,http://www.booking.com/hotel/es/playa-langosteira.en-gb.html,EUR
80621,94390,Posada Real Casa de Tepa,"Santiago, 2",Astorga,Spain,24700,Hotels,4,42.45659411,-6.0555321,2,http://www.booking.com/hotel/es/casa-de-tepa.en-gb.html,EUR
80622,94398,Hotel Vigo Plaza,"Progreso, 13",Vigo,Spain,36202,Hotels,2,42.23574633,-8.72438908,2,http://www.booking.com/hotel/es/vigo-plaza.en-gb.html,EUR
80623,94399,Gran Hotel Paraiso,"Pidal, 2",Llanes,Spain,33500,Hotels,3,43.41886583,-4.7538507,2,http://www.booking.com/hotel/es/gran-paraiso.en-gb.html,EUR
80624,944,Amare Marbella Beach Hotel - Adults Only,Avenida Severo Ochoa 8,Marbella,Spain,29603,Hotels,4,36.50827498,-4.881205022,5,https://www.agoda.com/en-gb/amare-marbella-beach-hotel-adults-only_4/hotel/marbella-es.html,EUR
80625,94404,Castilla Termal Balneario Solares,"Calvo Soltelo, 13",Solares,Spain,39710,Hotels,4,43.38587039,-3.73318058,2,http://www.booking.com/hotel/es/balneario-solares.en-gb.html,EUR
80626,94407,Hotel Montepiedra,"Saavedra Fajardo, 1 - Dehesa De Campoamor",Playas de Orihuela,Spain,3189,Hotels,3,37.90138786,-0.75187147,2,http://www.booking.com/hotel/es/montepiedra.en-gb.html,EUR
80627,94411,Hotel Gran Claustre Restaurant & Spa,"Calle del Cup, 2",Altafulla,Spain,43893,Hotels,4,41.14246925,1.37541667,2,http://www.booking.com/hotel/es/gran-claustre.en-gb.html,EUR
80628,94413,O Val Do Naseiro,San Pedro s/n,Viveiro,Spain,27866,Hotels,4,43.62518783,-7.58799881,2,http://www.booking.com/hotel/es/o-val-do-naseiro.en-gb.html,EUR
80629,94415,Eurostars Reina Felicia Spa,"Paseo Camino de Santiago, 16-20",Jaca,Spain,22700,Hotels,4,42.56397814,-0.56302249,2,http://www.booking.com/hotel/es/reina-felicia.en-gb.html,EUR
80630,94416,La Posada del Mar,"Plaza de les Drassanes, 2",Denia,Spain,3700,Hotels,4,38.84401277,0.11048086,2,http://www.booking.com/hotel/es/la-posada-del-mar.en-gb.html,EUR
80631,94419,Hotel Hacienda del Cardenal,"Paseo de Recaredo, 24",Toledo,Spain,45004,Hotels,4,39.86172655,-4.02678698,2,http://www.booking.com/hotel/es/hostal-del-cardenal.en-gb.html,EUR
80632,9442,Dei Cavalieri Hotel,1 Piazza Missori,Milan,Italy,20123,Hotels,4,45.46067245,9.188261032,5,https://www.agoda.com/en-gb/dei-cavalieri-hotel/hotel/milan-it.html,EUR
80633,94420,Tu&Me Resort - Adults Only,"Sequia del Rey, s/n",Gandia,Spain,46730,Resorts,3,38.99572949,-0.17257333,2,http://www.booking.com/hotel/es/tano-resort.en-gb.html,EUR
80634,94421,Hotel Entrecercas,"Entrecercas, 11",Santiago de Compostela,Spain,15704,Hotels,2,42.87800829,-8.54599804,2,http://www.booking.com/hotel/es/entrecercas.en-gb.html,EUR
80635,94424,Hotel Cuevas,"Avenida Antonio Sandi, 4",Santillana del Mar,Spain,39330,Hotels,4,43.38705086,-4.10957873,2,http://www.booking.com/hotel/es/cuevas-i-y-ii.en-gb.html,EUR
